Vehcl,KBot,Ship,Air,Cnstr,Building,ID,Name,Side,Description,Energy,Metal,Corpse,Heap,DamageModifier,MaxDamage,RealDamage,EnergyUse,BuildTime,WorkerTime,SightDistance,RadarDistance,SonarDistance,RadarDistanceJam,SonarDistanceJam,Stealth,CloakCost,CloakCostMoving,MinCloakDistance,EnergyStorage,MetalStorage,MetalMake,MakesMetal,EnergyMake,ExtractsMetal,WindGenerator,BuildDistance,MaxVelocity,BrakeRate,Acceleration,TurnRate,CanMove,CanPatrol,CanStop,CanGuard,CanReclamate,CanAttack,CanDgun,CanCapture,CanLoad,CantBeTransported,TransportCapacity,TransportSize,OnOffable,Floater,Upright,NoAutoFire,ShootMe,FireStandOrders,StandingFireOrder,MobileStandOrders,StandingMoveOrder,SoundCategory,NoChaseCategory,wpri_badtargetcategory,wsec_badtargetcategory,wspe_badtargetcategory,MovementClass,ExplodeAs,SelfDestructAs,Category,Corpse,HealTime,DefaultMissionType,MaxWaterDepth,MinWaterDepth,MoveRate1,MoveRate2,FootPrintX,FootPrintZ,MaxSlope,CanFly,HoverAttack,Amphibious,ImmuneToParalyzer,SteeringMode,WaterLine,Cruisealt,BankScale,PitchScale,Level,DPM,Changed,File
False,False,False,False,False,True,CORMAN,Mantle Mine,CORE,Experimental Metal Extractor,44900,3540,2832,1416,0.75,3720,4960,80,70800,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,CORE_MOHO,,,,,,CRAWL_BLASTSML,CRAWL_BLAST,ALL CORE METAL LEVEL3 NOWEAPON NOTAIR NOTSUB,,15,,255,0,0,0,7,7,18,0,0,0,0,0,0,0,0,0,L3,1.4,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMAN.fbi
True,False,False,False,False,False,CORMART,Pillager,CORE,Mobile Artillery,2740,318,254,127,0,940,940,0.7,5088,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,1.05,0.02,0.013,320,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,CORE_TANK,ALL,VTOL,,,TANKSH3,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_G CTRL_V GR NOTAIR NOTSUB MOBILE CTRL_W,cormart_dead,0,Standby,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,L2,2.96,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMART.fbi
False,False,False,True,False,False,CORMAT,Raven,CORE,Mass Air Transport,65600,2860,2288,1144,0.5,3950,7900,24,171600,0,520,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,7.2,2,0.022,145,1,1,1,1,0,1,0,0,1,0,15,8,0,0,1,0,1,1,2,1,0,BIGVTOL,VTOL,,,NOTAIR,,CRAWL_BLASTSML,CRAWL_BLASTSML,ALL CORE LEVEL3 NOWEAPON NOTSUB MOBILE VTOL NOAI CTRL_T,,31,VTOL_standby,0,0,0,0,8,8,10,1,1,0,1,0,0,64,1,0,L3,2.76,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMAT.fbi
True,False,False,False,False,False,CORMDOOM,War Machine,CORE,Mobile Energy Weapon,120500,7500,6000,3000,0.625,9600,15360,10,180000,0,640,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.92,0.03,0.0064,192,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,CORE_TANK,VTOL,LEVEL1,VTOL,VTOL,TANKSH4,ATOMIC_BLASTSML,ATOMIC_BLAST,ALL CORE LEVEL3 CTRL_G CTRL_V L3G GR NOTAIR NOTSUB MOBILE CTRL_W,corMDOOM_dead,63,Standby,0,0,0,0,4,4,17,0,0,0,0,0,0,0,0,0,L3,2.05,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMDOOM.fbi
False,False,False,False,False,True,CORMEX,Metal Extractor,CORE,Extracts Metal,514,56,45,22,0,175,175,3,1680,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,COR_MEX,,,,,,MEX_EX,MEX_EX,ALL CORE METAL LEVEL1 NOWEAPON NOTAIR NOTSUB l1resource,cormex_dead,0,,0,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,L1,3.12,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMEX.fbi
True,False,False,False,False,False,CORMF,Harbinger,CORE,Mobile Siege Artillery,502000,25000,20000,10000,0.5,19600,39200,40,600000,0,690,2400,0,0,0,0,0,0,0,500,0,0,0,40,0,0,0,0.94,0.013,0.0042,140,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,1,0,CORE_TANK,MOBILE,VTOL,NOTAIR,VTOL,TANKSH5,CORNUKEBOMB,CORNUKEBOMB,ALL CORE LEVEL3 CTRL_G CTRL_V L3G GR NOTAIR NOTSUB MOBILE CTRL_W,corMF_DEAD,15,Standby,20,0,0.2,0.7,5,5,16,0,0,0,0,0,0,0,0,0,L3,1.57,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMF.fbi
False,False,False,False,False,True,CORMGEN,E-Gen,CORE,Makes 60 energy,2370,330,264,132,0,700,700,-60,6600,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CORE_GEO,,,,,,LARGE_BUILDINGEX,MEDIUM_BUILDING,ALL CORE LEVEL1 ENERGY E15 NOWEAPON NOTAIR NOTSUB,cormgen_dead,0,,0,0,0,0,5,5,15,0,0,0,0,0,0,0,0,0,L1,2.12,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMGEN.fbi
True,False,False,False,False,False,CORMH,Nixer,CORE,Hovercraft Rocket Launcher,7328,445,356,178,0,940,940,2.6,13350,0,300,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,1.4,0.02,0.01,350,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,CORE_HOVER_MID,ALL,VTOL,,,TANKHOVER3,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_H NOTAIR NOTSUB MOBILE CTRL_W,cormh_dead,0,Standby,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,L2,2.11,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMH.fbi
False,False,False,False,False,True,CORMINE1,M-252,CORE,Mobile Mine,1082,62,50,25,0,228,228,0.1,1860,0,192,0,0,0,0,0,16,100,72,0,0,0,0,0.1,0,0,0,0.8,0.1,0.09,960,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,MINE2,,,,,MINEDS1,MINE1_WEAPON,MINE1_WEAPON,ALL CORE LEVEL2 NOTAIR NOTSUB CTRL_M NOAI,,0,Standby,255,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,L2,3.68,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMINE1.fbi
False,False,False,False,False,True,CORMINE2,M-102,CORE,Light Mine,412,18,14,7,10,200,20,0,720,0,140,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,MINE2,,,,,,MINE2_WEAPON,MINE2_WEAPON,ALL CORE LEVEL2 NOTAIR NOTSUB CTRL_M NOAI,,0,Standby_Mine,255,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,L2,1.11,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMINE2.fbi
False,False,False,False,False,True,CORMINE4,M-204,CORE,Medium Mine,1156,37,30,15,10,250,25,0,1332,0,170,0,0,0,0,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,MINE2,,,,,,MINE3_WEAPON,MINE3_WEAPON,ALL CORE LEVEL2 NOTAIR NOTSUB CTRL_M NOAI,,0,Standby_Mine,255,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,L2,0.68,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMINE4.fbi
False,False,False,False,False,True,CORMINE5,M-303,CORE,Large Area Medium Mine,3200,79,63,32,10,320,32,0,3160,0,200,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,MINE2,,,,,,cormine5,cormine5,ALL CORE LEVEL2 NOTAIR NOTSUB CTRL_M NOAI,,0,Standby_Mine,255,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,L2,0.41,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMINE5.fbi
False,False,False,False,False,True,CORMINE6,M-808,CORE,Nuclear Mine,21172,545,436,218,10,500,50,0,13080,0,250,0,0,0,0,0,56,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,MINE4,,,,,,CORNUKEBOMB,CORNUKEBOMB,ALL CORE LEVEL2 NOTAIR NOTSUB CTRL_M,,0,Standby_Mine,255,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,L2,0.09,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMINE6.fbi
False,False,False,False,False,True,CORMINEF,Mobile Mine Lab,CORE,Tech Level 1,1450,250,200,100,0,600,600,0,2988,90,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,KBOTPLANT,,,,,,CRAWL_BLASTSML,CRAWL_BLASTSML,ALL CORE LEVEL1 CTRL_F NOWEAPON NOTAIR NOTSUB,,0,,255,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,L1,2.4,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMINEF.fbi
True,False,False,False,False,False,CORMIST,Slasher,CORE,Mobile Missile Launcher,1047,121,97,48,0,665,665,0.4,1936,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1.45,0.02,0.015,440,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,CORE_VEHICLE,ALL,NOTAIR,,,TANKSH3,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL1 CTRL_G CTRL_V GR NOTAIR NOTSUB MOBILE CTRL_W,cormist_dead,0,Standby,12,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,L1,5.5,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMIST.fbi
False,False,True,False,False,False,CORMLS,Limiter,CORE,Mine Laying Ship,1502,221,177,88,0,1438,1438,0.3,5304,120,240,0,300,0,0,0,0,0,0,0,0,0.1,0,4,0,0,100,2,0.05,0.022,279,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,CORE_CSHIP,,,,,BOATS4,SMALL_UNITEX,SMALL_UNIT,ALL CORE LEVEL1 NOAI SHIP NOWEAPON NOTAIR MOBILE CTRL_B,cormls_dead,0,Standby,0,15,0,0,4,4,0,0,0,0,0,0,0,0,0,0,L1,6.51,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMLS.fbi
False,False,False,False,True,False,CORMLV,Spoiler,CORE,Minelayer Vehicle,1497,168,134,67,0,900,900,0.1,4032,90,225,0,0,0,0,0,0,0,0,0,0,0.1,0,5,0,0,75,1.5,0.2,0.014,320,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,CORE_CVEHICLE,,,,,TANKSH2,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL1 CTRL_B NOWEAPON NOTAIR NOTSUB MOBILE l1con,cormlv_dead,0,Standby,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,L1,5.36,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMLV.fbi
False,False,False,False,False,True,CORMMKR,Moho Metal Maker,CORE,Converts 800E to 14M/sec,15928,72,58,29,0.625,600,960,800,36000,0,210,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,CORE_MAKER,,,,,,LARGE_BUILDING,LARGE_BUILDING,ALL CORE LEVEL2 CTRL_J NOWEAPON NOTAIR,cormmkr_dead,0,,1,0,0,0,4,4,20,0,0,0,0,0,0,0,0,0,L2,13.33,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMMKR.fbi
True,False,False,False,False,False,CORMMTH,Mammoth,CORE,Amphibious Mobile Artillery,8300,890,712,356,0,2990,2990,1.8,12640,0,360,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0.88,0.02,0.01,220,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,2,1,0,CORE_TANK,VTOL,MOBILE,,NOTSUB,TANKDH3,BIG_UNIT,SMALL_BUILDING,ALL CORE LEVEL2 CTRL_G CTRL_V GR NOTAIR NOTSUB MOBILE CTRL_W,CORMMTH_dead,0,Standby,0,0,0,0,3,3,17,0,0,0,0,0,0,0,0,0,L2,3.56,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMMTH.fbi
False,False,False,False,False,True,CORMOHO,Moho Mine,CORE,Extracts Metal (upgradeable),5470,725,580,290,0.4,1516,3790,15,14500,242,240,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,CORE_MOHO,VTOL,NOWEAPON,,,,MEX_EX,MEX_EX,ALL CORE METAL LEVEL2 NOWEAPON NOTAIR NOTSUB,cormoho_dead,0,,0,0,0,0,5,5,25,0,0,0,0,0,0,0,0,0,L2,5.23,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMOHO.fbi
False,False,False,False,False,True,CORMOHOUP,Moho Exploiter,CORE,Armed and armored extractor,15460,1127,902,451,0,3790,3790,0,18032,0,392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,CORE_MOHO,,,,,MINEDS1,,,ALL CORE LEVEL2 NOTAIR NOTSUB,,0,,0,0,0,0,1,1,32,0,0,0,1,0,0,0,0,0,L2,3.36,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMOHOUP.fbi
False,True,False,False,False,False,CORMORT,Morty,CORE,Mobile Mortar Kbot,3800,354,283,142,0,1160,1160,1,7080,0,320,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2,0.2,0.11,799,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,COR_KBOT,VTOL,NOWEAPON,,,KBOTSS2,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_G CTRL_K GR NOTAIR NOTSUB MOBILE CTRL_W,cormort_dead,0,Standby,12,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,L2,3.28,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMORT.fbi
False,False,False,False,False,True,CORMPGUN,Blocker,CORE,Short-Range Plasma Battery,3014,568,454,227,0,2160,2160,0,4544,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,COR_KBOT,ALL,VTOL,,,,MEDIUM_BUILDINGEX,MEDIUM_BUILDING,ALL CORE LEVEL1 CTRL_X LDFENS NOTAIR NOTSUB,cormpgun_dead,0,GUARD_NOMOVE,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,L1,3.8,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMPGUN.fbi
False,False,True,False,False,False,CORMSHIP,Hydra,CORE,Missile Ship,13349,1712,1370,685,0.625,2850,4560,3,20544,0,420,1710,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1.9,0.03,0.015,150,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,2,1,0,CORE_SHIP,ALL,MOBILE,NOTAIR,,BOATS5,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_N NOTAIR MOBILE CTRL_W,cormship_dead,0,Standby,0,12,0,0,6,6,0,0,0,0,0,0,0,0,0,0,L2,2.66,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMSHIP.fbi
False,False,False,False,False,True,CORMSTOR,Metal Storage,CORE,Increases Metal Storage,535,242,194,97,0,1306,1306,0,2904,0,210,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CORE_MSTOR,,,,,,SMALL_BUILDINGEX,SMALL_BUILDING,ALL CORE LEVEL1 NOWEAPON NOTAIR NOTSUB l1resource,cormstor_dead,0,,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,L1,5.4,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORMSTOR.fbi
False,False,False,False,False,True,CORNATOE,Terminator,CORE,Nuclear Cannon (90K E per shot),2590000,116000,69600,34800,0,9200,9200,0,2784000,0,440,32,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,COR_INT,MOBILE,VTOL,,,,CORNUKEBOMB,CRBLMSSL,ALL CORE LEVEL3 CTRL_L NOTAIR NOTSUB,CORNATOE_dead,127,GUARD_NOMOVE,0,0,0,0,6,6,10,0,0,0,0,0,0,0,0,0,L3,0.08,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORNATOE.fbi
False,False,False,False,False,True,CORNATON,Terminator,CORE,Nuclear Cannon (90K E per shot),2590000,116000,69600,34800,0,9200,9200,0,2784000,0,440,32,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,COR_INT,MOBILE,VTOL,,,,CORNUKEBOMB,CRBLMSSL,ALL CORE LEVEL3 CTRL_L NOTAIR NOTSUB,CORNATON_dead,127,GUARD_NOMOVE,0,0,0,0,6,6,10,0,0,0,0,0,0,0,0,0,L3,0.08,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORNATON.fbi
False,False,False,False,False,True,CORNATOR,Terminator,CORE,Nuclear Cannon (90K E per shot),2590000,116000,69600,34800,0,9200,9200,0,2784000,0,440,32,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,COR_INT,MOBILE,VTOL,,,,CORNUKEBOMB,CRBLMSSL,ALL CORE LEVEL3 CTRL_L NOTAIR NOTSUB,CORNATOR_dead,127,GUARD_NOMOVE,0,0,0,0,6,6,10,0,0,0,0,0,0,0,0,0,L3,0.08,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORNATOR.fbi
False,False,False,False,False,True,CORNATOW,Terminator,CORE,Nuclear Cannon (90K E per shot),2590000,116000,69600,34800,0,9200,9200,0,2784000,0,440,32,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,COR_INT,MOBILE,VTOL,,,,CORNUKEBOMB,CRBLMSSL,ALL CORE LEVEL3 CTRL_L NOTAIR NOTSUB,CORNATOW_dead,127,GUARD_NOMOVE,0,0,0,0,6,6,10,0,0,0,0,0,0,0,0,0,L3,0.08,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORNATOW.fbi
False,True,False,False,False,False,CORNECRO,Necro,CORE,Resurrection Kbot,6082,520,416,208,0,940,940,1,10400,180,290,0,0,100,0,0,0,0,0,50,50,0.3,0,14,0,0,120,1.45,0.15,0.1,1016,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,CORE_NECRO,,,,,KBOTSS2,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_B NOWEAPON NOTAIR NOTSUB MOBILE NOAI,CORNECRO_dead,0,Standby,22,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,L2,1.81,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORNECRO.fbi
False,False,True,False,False,False,COROMNI,Omni,CORE,Rocket Cruiser,12294,1375,1100,550,0.75,3720,4960,3,20625,0,420,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2.5,0.05,0.022,208,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,CORE_SHIP,VTOL,ALL,,NOTAIR,BOATS5,BIG_UNIT,ESTOR_BUILDINGEX,ALL CORE LEVEL2 CTRL_N NOTAIR NOTSUB MOBILE CTRL_W,coromni_dead,0,Standby,0,20,0,0,5,5,0,0,0,0,0,0,0,0,0,0,L2,3.61,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\COROMNI.fbi
False,False,False,True,False,False,CORORCL,Oracle,CORE,Radar and Sonar Skycruiser,54200,2320,1856,928,0.5,4200,8400,30,116000,0,1220,3280,2280,0,0,0,0,0,0,100,0,0,0,80,0,0,0,10,0.8,0.05,370,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,BIGVTOL,ALL,,NOTAIR,,,BIG_UNIT,BIG_UNIT,ALL CORE LEVEL3 VTOL NOTSUB CTRL_P CTRL_R,,31,VTOL_standby,0,0,0,0,4,4,10,1,1,0,1,0,0,200,1,0,L3,3.62,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORORCL.fbi
True,False,False,False,False,False,CORPEN,Penguin,CORE,Floating Assault Tank,3700,335,268,134,0,1160,1160,1,6700,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,1.5,0.04,0.02,330,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,CORE_HOVER_MID,VTOL,VTOL,,NOTAIR,TANKHOVER3,SMALL_UNITEX,SMALL_UNIT,ALL CORE LEVEL2 CTRL_G NOTAIR NOTSUB MOBILE CTRL_W CTRL_H,corpen_dead,0,Standby,0,0,0,0,3,3,14,0,0,0,0,0,3,0,0,0,L2,3.46,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORPEN.fbi
True,False,False,False,False,False,CORPHOVR,Haven,CORE,Hover Carrier,3650,314,251,126,0,1430,1430,5,7536,180,400,1640,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,1.45,0.02,0.07,300,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,CORE_HOVER_BIG,ALL,VTOL,,ALL,TANKHOVER4,SMALL_BUILDING,SMALL_BUILDING,ALL CORE LEVEL2 CARRY NOTAIR MOBILE CTRL_R CTRL_W,corPHOVR_dead,0,Standby,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,L2,4.55,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORPHOVR.fbi
False,False,False,False,False,True,CORPLAS,Immolator,CORE,Riot Tower,1990,270,216,108,0,1100,1100,0,3240,0,400,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,COR_KBOT,ALL,VTOL,,,,MEDIUM_BUILDINGEX,MEDIUM_BUILDING,ALL CORE LEVEL1 CTRL_X LDFENS NOTAIR NOTSUB,CORPLAS_dead,0,GUARD_NOMOVE,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,L1,4.07,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORPLAS.fbi
False,False,False,False,False,True,CORPLAT,Seaplane Platform,CORE,Builds Seaplanes,7809,1774,1419,710,0,2000,2000,0,14192,180,240,0,0,0,0,0,0,0,0,200,200,0.3,0,20,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,CORE_SEAPLN_PLANT,,,,,,LARGE_BUILDINGEX,LARGE_BUILDING,ALL CORE LEVEL2 CTRL_F NOWEAPON NOTAIR,corplat_dead,0,,0,30,0,0,7,7,0,0,0,0,0,0,23,0,0,0,L2,1.13,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORPLAT.fbi
True,False,False,False,False,False,CORPREC,Precluder,CORE,Tactical Nuke Launcher 6k E per shot,189700,7880,6304,3152,0.625,5400,8640,10,283680,0,380,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0.016,0.007,230,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,CORE_TANK,VTOL,MOBILE,,,TANKSH4,ATOMIC_BLAST,CORPREC_ROCKET,ALL CORE LEVEL3 CTRL_G CTRL_V L3G GR MOBILE NOTAIR NOTSUB CTRL_W,CORPREC_DEAD,127,Standby,100,0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,L3,1.1,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORPREC.fbi
True,False,False,False,False,False,CORPROTEUS,Proteus,CORE,Heavy Amphibious Riot Tank,36000,2850,2280,1140,0,9640,9640,7,57000,0,480,0,400,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1.65,0.025,0.013,250,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,2,1,0,CORE_TANK,ALL,VTOL,,,TANKDH3,BIG_UNITEX,SMALL_BUILDING,ALL CORE LEVEL3 CTRL_G CTRL_V L3G NOTAIR MOBILE CTRL_W,,63,Standby,255,0,0,0,3,3,12,0,0,0,0,0,24,0,0,0,L3,3.38,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORPROTEUS.fbi
False,False,True,False,False,False,CORPT,Searcher,CORE,Scout Ship,937,105,84,42,0,490,490,0.3,2100,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,3.4,0.04,0.07,419,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,CORE_SHIP,,VTOL,NOTAIR,,BOATS4,SMALL_UNITEX,SMALL_UNIT,ALL CORE LEVEL1 CTRL_N NOTAIR MOBILE CTRL_W,corpt_dead,0,Standby,0,6,0,0,4,4,0,0,0,0,0,0,0,0,0,0,L1,4.67,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORPT.fbi
False,False,False,False,False,True,CORPUN,Punisher,CORE,Plasma Battery,7585,1700,1360,680,0,3080,3080,0,13600,0,380,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,GUARD,ALL,VTOL,,,,MEDIUM_BUILDINGEX,MEDIUM_BUILDING,ALL CORE LEVEL1 CTRL_X NOTAIR NOTSUB,corpun_dead,0,GUARD_NOMOVE,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,L1,1.81,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORPUN.fbi
